spkid,full_name,diameter,name,velocity,energy,per,moid,pdes,prefix,neo,pha,sats,H,G,M1,M2,K1,K2,PC,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per_y,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
20477490,477490 (2010 CG18),0.652,,24.8280355433178,1.3418914490579308e+20,630,0.129,477490,,Y,N,0,20.59,,,,,,,,0.017,,,,,,,,,0.02,51,2461000.5,61000,2025-11-21.0,J2000,0.2261,1.439,1.113,10.15,78.78,351.62,78.71,1.76,0.5712,2460862.70,2025-07-06.2,1.73,50.3,3.51,4.62,5.4e-08,6.0e-09,7.7e-08,4.9e-06,2.2e-05,2.8e-05,2.2e-05,7.4e-09,3.6e-09,3.7e-05,4.0e-06,AMO,Otto Matic,5217,2010-01-19,2024-05-02,299,,,0,.435,,,,,,,,,
20437994,437994 (2003 UL12),1.078,,16.445074056046337,2.6608343046363356e+20,2.17e+03,0.254,437994,,Y,N,0,17.48,,,,,,,,0.200,,,,,,,,,0.02,108,2461000.5,61000,2025-11-21.0,J2000,0.7034,3.28,0.973,19.81,192.68,275.32,243.17,5.59,0.166,2461704.49,2027-10-25.9,5.94,98.9,1.57,2.65,5.4e-08,1.5e-08,1.8e-07,1.3e-05,1.5e-05,2.5e-05,7.7e-06,2.6e-08,1.2e-09,5.1e-05,1.5e-05,APO,Otto Matic,8809,1998-04-23,2022-06-05,495,,,0,.53029,,,,,,,,,
20444193,444193 (2005 SE71),0.437,,28.792598853090258,5.4337033593414975e+19,404,0.00228,444193,,Y,Y,0,18.19,,,,,,,,0.503,66.8,,,,,,,,0.13,99,2461000.5,61000,2025-11-21.0,J2000,0.1944,1.07,0.862,24.83,39.10,78.30,19.16,1.28,0.891,2460979.00,2025-10-30.5,1.11,0.887,3.87,5.67,4.5e-08,2.0e-09,4.7e-08,1.4e-05,4.6e-06,4.9e-06,1.1e-05,2.4e-09,2.5e-09,1.2e-05,1.1e-06,APO,Otto Matic,5379,2005-09-30,2020-06-22,485,1,1,0,.38454,,,,,,,,,
20215442,215442 (2002 MQ3),1.075,,31.159803478321223,9.473374236715554e+20,319,0.133,215442,,Y,N,0,18.53,,,,,,,,0.080,473,,,,,,,,0.02,141,2461000.5,61000,2025-11-21.0,J2000,0.2742,0.9136,0.663,36.29,109.06,346.89,83.61,1.16,1.129,2460926.42,2025-09-07.9,0.873,51.8,4,6.34,3.2e-09,8.5e-10,3.5e-09,4.1e-07,3.5e-07,6.7e-07,5.9e-06,1.1e-09,1.6e-09,5.2e-06,4.4e-07,ATE,Otto Matic,8050,2002-06-30,2024-07-14,857,,,0,.52347,,,,,,,,,
20085182, 85182 (1991 AQ),1.1,,19.989239347607906,4.176961508809711e+20,1.21e+03,0.016,85182,,Y,Y,0,17.13,,,,,,,,0.242,,,,,,,,,,164,2461000.5,61000,2025-11-21.0,J2000,0.7776,2.22,0.494,3.12,339.38,243.25,178.50,3.95,0.2979,2460401.39,2024-03-31.8,3.31,6.22,1.08,3.16,1.1e-08,2.0e-09,2.4e-08,4.3e-06,6.4e-05,6.3e-05,4.2e-06,3.6e-09,4.0e-10,1.4e-05,1.6e-06,APO,Otto Matic,12373,1991-01-14,2024-11-29,750,5,3,0,.44596,,,,,,,,,
20452389,452389 (2002 NW16),0.846,,28.28179580512967,3.8037760108404113e+20,426,0.0661,452389,,Y,N,0,18.15,,,,,,,,0.156,46.7,,,,,,,,0.01,367,2461000.5,61000,2025-11-21.0,J2000,0.0301,1.109,1.075,14.16,301.51,317.41,46.35,1.14,0.8444,2460945.61,2025-09-27.1,1.17,25.7,3.88,5.59,3.6e-08,9.1e-10,4.0e-08,3.8e-06,7.6e-06,6.5e-05,6.7e-05,9.4e-10,1.0e-09,8.0e-05,5.2e-07,AMO,Otto Matic,8103,2002-01-12,2024-03-20,2103,,,0,.41676,,,,,,,,,
20243147,243147 (2007 TX18),0.912,,20.373727555571847,2.4729502816056164e+20,1.14e+03,0.234,243147,,Y,N,0,17.39,,,,,,,,0.280,13.538,,,,,,,,0.01,161,2461000.5,61000,2025-11-21.0,J2000,0.4156,2.137,1.249,7.36,284.08,16.01,337.91,3.03,0.3154,2461070.53,2026-01-30.0,3.12,91.2,2.22,3.59,5.1e-08,1.7e-08,1.2e-07,4.1e-06,3.0e-05,3.1e-05,2.0e-05,2.4e-08,3.7e-09,6.3e-05,1.3e-05,AMO,Otto Matic,12404,1991-04-13,2025-03-29,756,,,0,.43231,,,,,,,,,
20138847,138847 (2000 VE62),0.965,,23.40719272957187,3.866967156398695e+20,752,0.155,138847,,Y,N,0,17.07,,,,,,,,0.396,7.6,,,,,,,,0.15,JPL 483,2461000.5,61000,2025-11-21.0,J2000,0.2877,1.619,1.153,22.18,207.09,16.34,236.96,2.08,0.4784,2461257.67,2026-08-05.1,2.06,60.5,2.89,4.2,7.6e-10,3.0e-10,1.4e-09,1.3e-07,2.8e-07,3.5e-07,4.7e-07,3.9e-10,1.3e-10,1.0e-06,2.1e-07,AMO,Otto Matic,15545,1983-03-05,2025-09-25,2510,,,0,.45409,,,,,,,,,
20004954,  4954 Eric (1990 SQ),10.8,Eric,21.05470743586589,4.385908529706693e+23,1.03e+03,0.194,4954,,Y,N,0,12.56,,,,,,,,0.176,12.056,,,,,S,,,,JPL 994,2461000.5,61000,2025-11-21.0,J2000,0.4494,2.001,1.102,17.43,358.40,52.62,127.17,2.90,0.3481,2460635.17,2024-11-20.6,2.83,75.6,2.7,3.66,6.1e-10,5.8e-10,1.2e-09,2.8e-08,1.3e-07,3.4e-07,4.8e-07,8.4e-10,1.5e-10,1.4e-06,4.5e-07,AMO,Otto Matic,18292,1975-06-07,2025-07-06,7342,,,0,.36179,,,,,,,,,
20248083,248083 (2004 QU24),2.358,,16.32359675720784,2.743803459275691e+21,2.22e+03,0.539,248083,,Y,N,0,16.13,,,,,,,,0.126,4.66,,,,,,,,0.51,254,2461000.5,61000,2025-11-21.0,J2000,0.6136,3.329,1.286,23.36,187.62,272.14,162.58,5.37,0.1623,2459998.80,2023-02-23.3,6.07,210,1.77,2.72,4.0e-08,1.2e-08,1.4e-07,8.1e-06,9.1e-06,1.2e-05,5.0e-06,1.9e-08,8.6e-10,2.8e-05,1.2e-05,AMO,Otto Matic,11372,1993-04-18,2024-06-06,1298,,,0,.45354,,,,,,,,,
20100004,100004 (1983 VA),2.7,,18.506439567179765,5.29452399127841e+21,1.52e+03,0.174,100004,,Y,N,0,16.47,,,,,,,,0.0668,3.1643,,,,,,,,0.10,JPL 157,2461000.5,61000,2025-11-21.0,J2000,0.7027,2.59,0.770,15.70,76.29,13.75,347.84,4.41,0.2365,2461051.91,2026-01-11.4,4.17,67.8,0.913,2.98,2.6e-08,1.0e-08,6.7e-08,5.0e-06,2.2e-05,2.3e-05,3.6e-06,1.7e-08,1.4e-09,1.5e-05,9.0e-06,APO,Otto Matic,15315,1983-10-27,2025-10-01,743,,,0,.46498,,,,,,,,,
20345722,345722 (2007 BG29),0.653,,32.64033084397152,2.3299066957086215e+20,278,0.0875,345722,,Y,N,0,18.26,,,,,,,,0.258,,,,,,,,,0.01,JPL 94,2461000.5,61000,2025-11-21.0,J2000,0.3347,0.8326,0.554,18.51,60.95,245.15,140.87,1.11,1.297,2460891.91,2025-08-04.4,0.76,34,4.11,6.96,7.7e-09,4.4e-10,6.6e-09,2.4e-07,1.3e-06,2.1e-06,3.9e-06,5.8e-10,1.0e-09,2.9e-06,2.2e-07,ATE,Otto Matic,6827,2007-01-21,2025-09-30,450,1,0,0,.59041,,,,,,,,,
20530531,530531 (2011 OL5),0.28,,26.942454149870205,1.2515214006173299e+19,493,0.118,530531,,Y,N,0,20.24,,,,,,,,0.187,11.009,,,,,,,,0.07,97,2461000.5,61000,2025-11-21.0,J2000,0.1586,1.222,1.028,15.73,105.67,64.96,338.79,1.42,0.7299,2461029.56,2025-12-20.0,1.35,46,3.61,5.18,2.1e-08,2.6e-09,2.7e-08,4.5e-06,7.2e-06,1.4e-05,1.6e-05,3.0e-09,2.3e-09,2.1e-05,1.6e-06,AMO,Otto Matic,4417,2010-12-15,2023-01-18,636,,,0,.38436,,,,,,,,,
20162741,162741 (2000 WG6),3.945,,19.55790719864869,1.8444872868069745e+22,1.29e+03,0.19,162741,,Y,N,0,17.50,,,,,,,,0.014,,,,,,,,,0.04,43,2461000.5,61000,2025-11-21.0,J2000,0.4994,2.319,1.161,11.85,60.72,330.14,31.44,3.48,0.2791,2460887.87,2025-07-31.3,3.53,74,2,3.38,6.0e-08,1.8e-08,1.4e-07,8.1e-06,3.2e-05,3.9e-05,3.6e-05,2.7e-08,3.3e-09,1.3e-04,1.5e-05,AMO,Otto Matic,11107,1993-12-08,2024-05-06,217,,,0,.55139,,,,,,,,,
20153249,153249 (2001 BW15),3.16,,20.469739998577502,1.0384265466192996e+22,1.13e+03,0.0561,153249,,Y,N,0,15.56,,,,,,,,0.177,,,,,,,,,0.73,119,2461000.5,61000,2025-11-21.0,J2000,0.5907,2.117,0.867,41.28,328.76,298.06,302.81,3.37,0.3199,2461179.29,2026-05-18.7,3.08,21.8,2.77,3.23,1.5e-09,1.3e-09,3.5e-09,1.9e-07,3.3e-07,2.5e-07,8.2e-07,2.1e-09,3.0e-10,2.7e-06,1.1e-06,APO,Otto Matic,12973,1989-08-28,2025-03-05,740,,,0,.71481,,,,,,,,,
20381906,381906 (2010 CL19),0.52,,23.976721146110776,6.348622398842448e+19,700,0.0113,381906,,Y,Y,0,17.81,,,,,,,,0.451,3.5197,,,,,,,,0.11,161,2461000.5,61000,2025-11-21.0,J2000,0.6456,1.543,0.547,7.31,243.77,76.83,116.79,2.54,0.5142,2460773.35,2025-04-07.8,1.92,4.41,2.84,4.2,1.8e-08,5.9e-09,2.9e-08,3.5e-06,1.7e-05,1.7e-05,1.3e-05,9.7e-09,3.0e-09,2.4e-05,4.0e-06,APO,Otto Matic,8753,2001-01-25,2025-01-12,1105,2,0,0,.41827,,,,,,,,,
20162181,162181 (1999 LF6),0.729,,25.08205980780175,1.9142509199692363e+20,611,0.0639,162181,,Y,N,0,18.20,,,,,,,,0.175,37.26,,,,,,,,0.02,294,2461000.5,61000,2025-11-21.0,J2000,0.2806,1.41,1.014,18.94,208.49,140.88,237.24,1.81,0.5889,2461208.95,2026-06-17.4,1.67,24.9,3.69,4.64,3.3e-09,1.9e-09,5.6e-09,2.1e-07,2.9e-07,4.7e-07,2.5e-06,2.5e-09,1.2e-09,4.6e-06,1.3e-06,APO,Otto Matic,16459,1979-12-20,2025-01-11,1914,2,0,0,.44098,,,,-1.3e-14,3.4e-15,,,,
20085989, 85989 (1999 JD6),1.462,,31.69332564816999,2.465287793009024e+21,303,0.0483,85989,,Y,Y,0,17.07,,,,,,,,0.056,7.6638,,,,,K,,,0.02,528,2461000.5,61000,2025-11-21.0,J2000,0.6329,0.8831,0.324,17.07,130.14,309.26,93.50,1.44,1.188,2460921.78,2025-09-03.2,0.83,18.8,3.87,6.5,1.9e-08,1.7e-09,1.7e-08,9.6e-07,6.9e-07,7.7e-07,7.9e-06,2.7e-09,3.3e-09,6.4e-06,8.5e-07,ATE,Otto Matic,12805,1990-06-22,2025-07-13,3843,11,4,0,.29318,,,,-6.2e-15,1.9e-15,,,,
20003362,  3362 Khufu (1984 QA),0.7,Khufu,29.94090037111222,2.414980974536346e+20,360,0.013,3362,,Y,Y,0,18.52,,,,,,,,0.21,,,,,,,,,,24,2461000.5,61000,2025-11-21.0,J2000,0.4685,0.9895,0.526,9.92,152.40,55.09,40.38,1.45,1.001,2460960.17,2025-10-11.6,0.984,5.06,3.52,6.02,5.7e-07,1.2e-08,5.7e-07,1.2e-05,5.8e-05,4.8e-05,2.2e-04,1.7e-08,1.8e-08,2.2e-04,6.3e-06,ATE,Otto Matic,7394,1984-08-30,2004-11-27,262,,,1,.6347,,,,,,,,,
20025916, 25916 (2001 CP44),5.683,,18.6218354761078,4.9988236997775025e+22,1.49e+03,0.273,25916,,Y,N,0,13.77,,,,,,,,0.177,4.6021,,,,,,,,0.03,683,2461000.5,61000,2025-11-21.0,J2000,0.4998,2.558,1.279,15.76,94.64,199.70,282.57,3.84,0.2409,2461321.86,2026-10-08.3,4.09,106,1.42,3.2,1.2e-09,3.6e-10,3.1e-09,7.5e-08,2.4e-07,2.8e-07,2.2e-07,5.4e-10,5.1e-11,9.6e-07,3.2e-07,AMO,Otto Matic,9649,1998-11-13,2025-04-14,3832,,,0,.37946,,,,,,,,,
20137805,137805 (1999 YK5),2.243,,32.70323686396414,9.478927071039686e+21,276,0.114,137805,,Y,N,0,16.72,,,,,,,,0.027,3.93,,,,,X,,,0.03,JPL 441,2461000.5,61000,2025-11-21.0,J2000,0.5583,0.8294,0.366,16.75,349.51,292.88,252.59,1.29,1.305,2461082.82,2026-02-11.3,0.755,44.5,3.93,6.91,9.5e-09,5.7e-10,8.0e-09,1.5e-07,1.1e-06,1.3e-06,4.9e-06,8.8e-10,1.3e-09,3.8e-06,2.8e-07,ATE,Otto Matic,9217,1999-12-29,2025-03-24,2235,,,0,.37587,,,,,,,,,
20333889,333889 (1998 SV4),0.919,,32.96056600484113,6.622557493083203e+20,269,0.336,333889,,Y,N,0,18.24,,,,,,,,0.110,2.817,,,,,,,,0.27,175,2461000.5,61000,2025-11-21.0,J2000,0.6420,0.8165,0.292,53.30,177.24,359.52,101.92,1.34,1.336,2460924.21,2025-09-05.7,0.738,131,3.63,6.74,3.7e-09,1.7e-09,3.0e-09,7.2e-07,5.5e-07,6.3e-07,7.3e-06,2.8e-09,4.2e-09,5.2e-06,8.6e-07,ATE,Otto Matic,9506,1998-09-19,2024-09-28,1038,,,0,.47813,,,,1.0e-14,2.3e-15,,,,
20085713, 85713 (1998 SS49),3.484,,21.477469614762672,1.5321121158148345e+22,974,0.00504,85713,,Y,Y,0,15.77,,,,,,,,0.076,2.258,,,,,,,,0.79,288,2461000.5,61000,2025-11-21.0,J2000,0.6388,1.923,0.695,10.79,40.95,103.13,27.39,3.15,0.3695,2460926.37,2025-09-07.8,2.67,1.96,1.99,3.62,2.1e-08,7.9e-10,4.0e-08,3.2e-06,1.2e-05,1.2e-05,2.1e-06,1.3e-09,2.3e-10,5.7e-06,6.0e-07,APO,Otto Matic,9520,1998-09-29,2024-10-22,1497,3,0,0,.32867,,,,,,,,,
20452639,452639 (2005 UY6),2.249,,19.859944371808343,3.523824762172554e+21,1.23e+03,0.18,452639,,Y,N,0,18.14,,,,,,,,0.018,,,,,,,,,1.08,60,2461000.5,61000,2025-11-21.0,J2000,0.8728,2.249,0.286,12.22,343.55,180.92,304.51,4.21,0.2923,2461190.36,2026-05-29.8,3.37,70,0.784,2.94,3.9e-08,1.2e-07,9.6e-08,9.0e-06,3.1e-05,3.2e-05,2.6e-05,2.2e-07,2.3e-08,1.0e-04,9.6e-05,APO,Otto Matic,6503,2005-10-29,2023-08-19,190,,,0,.41767,,,,-5.9e-13,1.2e-13,,,,
20007888,  7888 (1993 UC),2.298,,19.070709700505226,3.4663600032426555e+21,1.39e+03,0.0869,7888,,Y,N,1,15.19,,,,,,,,0.257,2.337,,,,,U,,,0.73,202,2461000.5,61000,2025-11-21.0,J2000,0.6632,2.439,0.821,26.08,165.87,323.04,127.65,4.06,0.2588,2460507.32,2024-07-15.8,3.81,33.8,1.46,3.05,1.4e-09,6.2e-10,3.5e-09,1.3e-07,3.5e-07,5.8e-07,4.6e-07,1.0e-09,9.8e-11,1.6e-06,5.3e-07,APO,Otto Matic,12427,1989-10-28,2023-11-06,1430,5,0,0,.41861,,,,,,,,,
20750500,750500 (2014 VL6),0.242,,26.713893552022462,7.943471861921875e+18,506,0.0177,750500,,Y,Y,0,21.38,,,,,,,,0.091,,,,,,,,,0.08,46,2461000.5,61000,2025-11-21.0,J2000,0.3291,1.243,0.834,6.09,38.84,279.94,30.75,1.65,0.7109,2460957.25,2025-10-08.7,1.39,6.91,3.65,5.1,4.1e-08,4.9e-09,5.1e-08,6.5e-06,1.9e-05,1.9e-05,2.0e-05,6.5e-09,4.2e-09,2.7e-05,3.0e-06,APO,Otto Matic,6807,2003-04-26,2021-12-14,231,,,0,.5383,,,,,,,,,
20086067, 86067 (1999 RM28),1.245,,22.095065418868398,7.399263936685524e+20,895,0.364,86067,,Y,N,0,16.45,,,,,,,,0.314,9.196,,,,,,,,0.21,293,2461000.5,61000,2025-11-21.0,J2000,0.3234,1.817,1.229,30.55,136.03,301.89,193.92,2.40,0.4023,2461413.30,2027-01-07.7,2.45,142,3.01,3.83,8.1e-10,5.6e-10,1.6e-09,1.5e-07,1.9e-07,4.1e-07,8.4e-07,7.4e-10,1.9e-10,2.3e-06,4.2e-07,AMO,Otto Matic,13141,1989-07-07,2025-06-29,1489,,,0,.53226,,,,,,,,,
20483508,483508 (2003 CR1),0.202,,24.708134015499613,3.9520632470610386e+18,640,0.0267,483508,,Y,Y,0,20.02,,,,,,,,0.433,26.39,,,,,,,,0.03,68,2461000.5,61000,2025-11-21.0,J2000,0.4629,1.453,0.780,12.72,310.93,101.98,44.99,2.13,0.5629,2460920.58,2025-09-02.0,1.75,10.4,3.34,4.5,1.6e-07,2.8e-09,2.4e-07,1.3e-05,1.3e-05,3.8e-05,7.4e-06,4.1e-09,1.6e-09,1.3e-05,1.8e-06,APO,Otto Matic,7728,2003-02-02,2024-03-31,281,,,0,.38236,,,,,,,,,
20350513,350513 (2000 BG19),1.77,,18.210038426263406,1.4442135153080525e+21,1.6e+03,0.297,350513,,Y,N,0,18.05,,,,,,,,0.043,,,,,,X,,,,44,2461000.5,61000,2025-11-21.0,J2000,0.5544,2.675,1.192,12.45,144.70,82.95,310.23,4.16,0.2253,2461221.41,2026-06-29.9,4.37,115,1.22,3.11,4.4e-08,2.1e-08,1.1e-07,1.4e-05,2.6e-05,3.9e-05,2.7e-05,3.2e-08,2.6e-09,1.2e-04,1.8e-05,AMO,Otto Matic,8278,2000-01-28,2022-09-27,307,,,0,.62625,,,,,,,,,
20389694,389694 (2011 QD48),0.451,,23.961197207192225,4.1365333877673574e+19,702,0.018,389694,,Y,Y,0,18.20,,,,,,,,0.456,5.24,,,,,,,,0.02,138,2461000.5,61000,2025-11-21.0,J2000,0.4922,1.545,0.785,19.07,358.78,106.80,61.92,2.31,0.5131,2460879.81,2025-07-23.3,1.92,7,3.03,4.26,3.1e-09,1.0e-09,5.0e-09,4.5e-07,4.4e-07,7.1e-07,1.8e-06,1.5e-09,5.0e-10,3.4e-06,6.9e-07,APO,Otto Matic,2940,2011-08-30,2019-09-17,821,,,0,.46596,,,,,,,,,
20410777,410777 (2009 FD),0.472,,27.60554116528727,6.293734346970563e+19,459,0.0021,410777,,Y,N,1,22.18,,,,,,,,0.01,4,,,,,,,,,107,2461000.5,61000,2025-11-21.0,J2000,0.4931,1.164,0.590,3.12,9.17,281.66,50.41,1.74,0.7849,2460936.27,2025-09-17.7,1.26,0.817,3.46,5.29,9.8e-09,7.1e-09,1.3e-08,2.2e-06,1.1e-05,1.1e-05,1.6e-05,1.1e-08,7.2e-09,2.0e-05,4.2e-06,APO,Otto Matic,5523,2009-02-24,2024-04-09,516,5,3,0,.3627,,,,8.2e-14,1.0e-14,,,,
20422699,422699 (2000 PD3),0.619,,21.06523742273867,8.265983711077976e+19,1.03e+03,0.0271,422699,,Y,Y,0,18.28,,,,,,,,0.220,42.484,,,,,,,,0.18,108,2461000.5,61000,2025-11-21.0,J2000,0.5919,1.999,0.816,7.70,298.63,110.25,310.77,3.18,0.3488,2461141.63,2026-04-11.1,2.83,10.5,2.3,3.59,2.9e-08,4.8e-09,5.7e-08,7.1e-06,3.1e-05,3.2e-05,4.4e-06,7.7e-09,1.3e-09,1.3e-05,3.7e-06,APO,Otto Matic,8630,2000-08-01,2024-03-18,528,,,0,.46456,,,,,,,,,
20275974,275974 (2001 XD),0.626,,20.816793499712766,8.349117040177444e+19,1.07e+03,0.0639,275974,,Y,N,0,18.68,,,,,,,,0.216,26.1,,,,,,,,0.10,87,2461000.5,61000,2025-11-21.0,J2000,0.7958,2.047,0.418,11.29,63.93,232.79,93.31,3.68,0.3366,2460723.27,2025-02-16.7,2.93,24.9,1.69,3.29,4.7e-08,8.2e-09,9.7e-08,8.6e-06,4.3e-05,4.2e-05,9.3e-06,1.5e-08,2.0e-09,2.6e-05,6.4e-06,APO,Otto Matic,5457,2001-12-02,2016-11-10,339,,,0,.55447,,,,,,,,,
20510073,510073 (2010 JF88),0.451,,19.935432414618095,2.8633262025540174e+19,1.22e+03,0.15,510073,,Y,N,0,18.56,,,,,,,,0.316,,,,,,,,,0.01,58,2461000.5,61000,2025-11-21.0,J2000,0.6586,2.232,0.762,17.31,115.63,212.10,207.63,3.70,0.2956,2461516.00,2027-04-20.5,3.33,58.5,1.76,3.27,3.5e-08,1.0e-08,7.9e-08,9.5e-06,4.3e-05,4.6e-05,1.3e-05,1.7e-08,2.1e-09,4.6e-05,8.6e-06,APO,Otto Matic,3876,2010-05-14,2020-12-23,244,,,0,.52205,,,,,,,,,
20008567,  8567 (1996 HW1),2.928,,20.821880071199736,8.547576176974057e+21,1.07e+03,0.122,8567,,Y,N,0,15.36,,,,,,,,0.156,8.7573,,,,,,,,0.07,615,2461000.5,61000,2025-11-21.0,J2000,0.4491,2.046,1.127,8.45,177.09,177.28,314.32,2.96,0.3369,2461136.10,2026-04-05.6,2.93,47.3,2.48,3.65,1.0e-09,2.7e-10,2.1e-09,6.7e-08,6.5e-07,6.1e-07,4.5e-07,4.0e-10,6.7e-11,1.4e-06,2.1e-07,AMO,Otto Matic,25599,1955-05-23,2025-06-23,5510,6,6,0,.36634,,,,,,,,,
20676261,676261 (2016 EE156),1.99,,18.553059874433547,2.1304934476541387e+21,1.51e+03,0.478,676261,,Y,N,0,17.89,,,,,,,,0.031,,,,,,,,,0.14,70,2461000.5,61000,2025-11-21.0,J2000,0.8113,2.577,0.486,29.01,134.05,175.73,97.64,4.67,0.2383,2460590.75,2024-10-07.2,4.14,186,0.671,2.74,4.0e-08,2.7e-08,9.9e-08,7.8e-06,1.8e-05,2.2e-05,1.0e-05,4.9e-08,3.8e-09,3.8e-05,2.4e-05,APO,Otto Matic,3236,2016-02-28,2025-01-07,360,,,0,.44022,,,,,,,,,
20438897,438897 (2009 WN),0.946,,25.353225091778054,4.27395273432854e+20,592,0.174,438897,,Y,N,0,18.84,,,,,,,,0.060,,,,,,,,,0.04,64,2461000.5,61000,2025-11-21.0,J2000,0.2215,1.38,1.074,32.79,249.33,236.18,282.41,1.69,0.6079,2461128.13,2026-03-28.6,1.62,67.8,3.67,4.62,5.4e-08,3.9e-09,7.4e-08,1.6e-05,8.6e-06,1.8e-05,1.7e-05,4.8e-09,2.6e-09,2.9e-05,2.5e-06,AMO,Otto Matic,7695,2002-06-21,2023-07-16,241,,,0,.42072,,,,,,,,,
20537829,537829 (2015 XY378),0.312,,35.34129192785081,2.9793292904328385e+19,219,0.197,537829,,Y,N,0,19.51,,,,,,,,0.214,,,,,,,,,0.08,25,2461000.5,61000,2025-11-21.0,J2000,0.4893,0.7102,0.363,13.92,1.20,265.69,59.42,1.06,1.647,2460964.42,2025-10-15.9,0.598,76.7,4.06,7.95,2.9e-07,6.1e-09,2.1e-07,1.8e-05,2.4e-04,2.2e-04,1.1e-04,9.1e-09,2.1e-08,6.9e-05,2.8e-06,ATE,Otto Matic,3277,2015-12-01,2024-11-20,158,,,1,.44679,,,,,,,,,
20009202,  9202 (1993 PB),1.617,,24.958458620053452,2.068499701708163e+21,621,0.374,9202,,Y,N,0,16.10,,,,,,,,0.332,,,,,,,,,0.04,JPL 204,2461000.5,61000,2025-11-21.0,J2000,0.6078,1.424,0.558,40.80,315.89,212.36,97.11,2.29,0.5801,2460833.11,2025-06-06.6,1.7,145,2.92,4.28,9.2e-10,5.2e-10,1.4e-09,1.3e-07,1.3e-07,1.7e-07,1.2e-06,8.3e-10,3.2e-10,2.1e-06,3.4e-07,APO,Otto Matic,11713,1993-08-13,2025-09-07,2205,,,0,.3955,,,,,,,,,
20168318,168318 (1989 DA),0.9,,20.255590600291455,2.349130972249817e+20,1.16e+03,0.0444,168318,,Y,Y,0,18.91,,,,,,,,,3.925,,,,,,,,,107,2461000.5,61000,2025-11-21.0,J2000,0.5419,2.162,0.990,6.49,349.05,139.85,206.96,3.33,0.31,2461494.19,2027-03-29.6,3.18,17.3,1.77,3.48,1.4e-08,1.2e-09,3.0e-08,3.4e-06,2.6e-05,2.8e-05,2.4e-06,1.9e-09,2.6e-10,7.8e-06,9.8e-07,APO,Otto Matic,12884,1989-02-27,2024-06-07,544,,,0,.35547,,,,,,,,,
20001863,  1863 Antinous (1948 EA),2.1,Antinous,19.81155369449436,2.85486014186727e+21,1.24e+03,0.187,1863,,Y,N,0,15.46,,,,,,,,0.24,7.453,,0.763,0.359,,Sq,SU,,,239,2461000.5,61000,2025-11-21.0,J2000,0.6063,2.26,0.890,18.38,345.55,269.07,289.56,3.63,0.2901,2461243.32,2026-07-21.8,3.4,72.9,2.01,3.3,8.2e-10,1.1e-09,1.9e-09,1.1e-07,2.3e-07,3.5e-07,7.9e-07,1.8e-09,2.1e-10,2.9e-06,9.1e-07,APO,Otto Matic,27993,1948-03-05,2024-10-25,1375,,,0,.52682,,,,,,,,,
20026760, 26760 (2001 KP41),5.4,,17.62973446154709,3.843816997171992e+22,1.76e+03,0.26,26760,,Y,N,0,15.49,,,,,,,,0.042,5.3,,,,,,,,0.37,JPL 324,2461000.5,61000,2025-11-21.0,J2000,0.5570,2.854,1.264,11.01,146.25,155.14,10.99,4.44,0.2044,2460946.76,2025-09-28.2,4.82,101,0.926,3.03,3.0e-09,3.2e-09,8.0e-09,2.9e-07,1.3e-06,2.1e-06,3.0e-06,5.0e-09,3.4e-10,1.4e-05,2.9e-06,AMO,Otto Matic,10782,1996-03-25,2025-10-01,2195,,,0,.46198,,,,,,,,,
20488789,488789 (2004 XK50),1.039,,24.725156500478164,5.3853585385163784e+20,639,0.042,488789,,Y,Y,0,19.13,,,,,,,,0.038,,,,,,,,,0.08,32,2461000.5,61000,2025-11-21.0,J2000,0.6886,1.451,0.452,38.23,94.05,104.01,314.44,2.45,0.5638,2461081.31,2026-02-09.8,1.75,16.3,3.25,4.19,2.6e-07,4.6e-09,3.8e-07,5.2e-05,1.9e-05,4.3e-05,1.9e-05,7.7e-09,2.7e-09,3.3e-05,3.0e-06,APO,Otto Matic,5123,2004-12-14,2018-12-24,164,,,0,.60648,,,,,,,,,
20477524,477524 (2010 EH43),0.991,,26.34555357870778,5.305490018603026e+20,528,0.225,477524,,Y,N,0,18.67,,,,,,,,0.054,,,,,,,,,0.02,79,2461000.5,61000,2025-11-21.0,J2000,0.0441,1.278,1.222,37.54,5.40,196.10,295.93,1.33,0.6823,2461094.40,2026-02-22.9,1.44,87.4,3.63,4.86,1.1e-07,3.3e-09,1.4e-07,2.3e-05,8.7e-06,7.6e-05,7.2e-05,3.4e-09,2.6e-09,1.1e-04,2.0e-06,AMO,Otto Matic,4818,2010-01-23,2023-04-03,326,,,0,.45111,,,,,,,,,
